,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,two_year_recid,decile_score,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_M,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
6391,24,0,0,1,0,-1.0,0,2,True,False,True,False,False,False,False,False,False
6392,19,0,0,0,1,-1.0,1,4,False,False,True,False,False,False,False,False,False
6393,31,0,0,0,1,0.0,0,1,True,False,False,True,False,False,False,False,True
6394,29,0,0,0,3,0.0,1,4,True,False,False,False,False,False,False,False,False
6395,41,0,0,0,6,-1.0,1,6,True,False,False,False,False,False,False,False,False
6396,28,0,0,0,4,-1.0,1,3,True,False,False,True,False,False,False,False,False
6397,29,0,0,0,6,-1.0,1,4,True,False,False,False,False,True,False,False,False
6398,49,0,0,0,0,-1.0,0,5,True,True,False,False,False,True,False,False,False
6399,42,0,0,0,0,0.0,0,1,True,False,False,True,False,True,False,False,False
6400,38,0,0,0,4,-1.0,0,2,True,False,False,True,False,False,False,False,False
6401,22,0,0,1,3,-1.0,1,6,True,False,True,False,False,False,False,False,False
6402,46,0,0,0,0,-1.0,1,2,True,True,False,True,False,True,False,False,False
6403,63,0,0,0,1,,0,1,True,True,False,False,False,True,False,False,False
6404,38,0,0,0,0,-1.0,1,3,True,False,False,False,False,False,False,False,False
6405,36,0,0,0,0,-1.0,0,6,True,False,False,False,False,False,False,False,False
6406,27,0,1,0,10,-58.0,1,7,False,False,False,True,False,False,False,False,False
6407,22,0,0,0,6,-1.0,1,9,True,False,True,False,False,True,False,False,False
6408,29,0,0,0,11,-1.0,0,10,True,False,False,True,False,False,False,False,False
6409,23,0,0,0,6,40.0,1,4,True,False,True,False,False,False,False,False,False
6410,39,0,0,0,2,-1.0,0,2,True,False,False,True,False,False,False,False,False
6411,47,0,0,0,0,-1.0,0,2,True,True,False,True,False,True,False,False,False
6412,26,0,0,0,7,-1.0,1,10,True,False,False,False,False,False,False,False,False
6413,21,0,0,0,0,-4.0,1,5,False,False,True,False,False,False,False,False,False
6414,55,0,0,0,12,-40.0,0,8,True,True,False,False,False,False,False,False,False
6415,63,0,0,0,2,-1.0,0,1,True,True,False,True,False,False,False,False,False
6416,27,0,0,0,2,-1.0,1,2,True,False,False,False,False,False,False,False,False
6417,55,0,0,0,27,-1.0,0,5,True,True,False,True,False,True,False,False,False
6418,57,0,0,0,21,-33.0,1,1,True,True,False,True,False,True,False,False,False
6419,24,0,0,0,1,,0,2,True,False,True,False,False,False,True,False,False
6420,54,0,0,0,2,-1.0,1,2,True,True,False,True,False,False,False,False,True
6421,30,0,0,0,2,,1,4,True,False,False,False,False,False,False,False,False
6422,26,0,1,0,3,,0,6,True,False,False,True,False,False,False,False,False
6423,26,0,0,0,0,-1.0,1,5,True,False,False,False,False,True,False,False,False
6424,37,0,0,0,1,-9.0,0,2,True,False,False,True,False,True,False,False,False
6425,25,0,0,0,4,-170.0,0,5,True,False,False,True,False,False,False,False,False
6426,34,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
6427,48,0,0,0,4,-6.0,1,1,False,True,False,False,False,False,True,False,False
6428,25,1,1,0,2,-1.0,1,7,True,False,False,False,False,False,False,False,False
6429,57,0,0,0,0,-1.0,0,1,True,True,False,False,False,False,False,False,True
6430,46,0,0,0,2,-55.0,0,5,True,True,False,False,False,True,False,False,False
6431,21,0,0,0,0,-1.0,1,3,True,False,True,False,False,False,True,False,False
6432,32,0,0,1,8,-1.0,0,9,True,False,False,False,False,False,False,False,False
6433,25,0,0,0,5,-1.0,1,9,False,False,False,False,False,False,False,False,False
6434,35,0,0,0,4,96.0,1,8,True,False,False,False,False,False,False,False,False
6435,33,0,0,0,2,-1.0,1,3,False,False,False,False,False,False,False,False,False
6436,26,0,0,0,2,-1.0,1,5,True,False,False,False,False,False,False,False,False
6437,49,0,0,0,10,302.0,1,5,True,True,False,False,False,True,False,False,False
6438,29,0,0,0,2,-1.0,0,4,True,False,False,True,False,False,False,False,False
6439,28,0,0,0,6,0.0,1,4,True,False,False,True,False,True,False,False,False
6440,53,0,0,0,20,-3.0,0,5,True,True,False,False,False,False,False,False,False
6441,57,0,0,0,1,-15.0,0,1,True,True,False,True,False,False,True,False,False
6442,29,0,1,0,3,-119.0,1,10,True,False,False,False,False,False,False,False,False
6443,27,0,0,0,0,-1.0,0,2,True,False,False,False,False,True,False,False,False
6444,48,0,0,0,0,-1.0,0,2,True,True,False,False,False,True,False,False,False
6445,29,0,0,0,0,0.0,1,2,True,False,False,True,False,False,True,False,False
6446,25,0,0,0,1,0.0,1,4,True,False,False,True,False,True,False,False,False
6447,67,0,0,0,0,-1.0,0,1,True,True,False,False,False,True,False,False,False
6448,29,0,0,1,2,0.0,0,5,True,False,False,True,False,False,False,False,False
6449,53,0,0,0,3,-1.0,0,2,False,True,False,False,False,False,False,False,False
6450,23,0,0,0,1,-40.0,0,5,True,False,True,False,False,True,False,False,False
6451,49,0,0,0,0,-4.0,0,1,True,True,False,False,False,False,False,False,False
6452,44,0,0,0,0,-1.0,0,1,False,False,False,True,False,True,False,False,False
6453,55,0,0,0,0,-1.0,0,1,False,True,False,False,False,False,True,False,False
6454,26,1,0,0,10,-1.0,1,8,True,False,False,False,False,False,False,False,False
6455,51,0,0,0,2,-64.0,1,1,True,True,False,False,False,True,False,False,False
6456,46,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
6457,30,0,0,0,1,-1.0,1,3,True,False,False,False,False,True,False,False,False
6458,48,0,0,0,0,-1.0,1,6,False,True,False,False,False,False,False,False,False
6459,77,0,0,0,1,-1.0,1,1,True,True,False,True,False,False,False,False,False
6460,21,0,2,2,2,-1.0,1,10,True,False,True,False,False,False,False,False,False
6461,46,0,0,0,11,-122.0,1,6,True,True,False,False,False,True,False,False,False
6462,54,0,0,0,4,-1.0,1,3,True,True,False,False,False,False,False,False,False
6463,54,0,0,0,3,-1.0,0,2,True,True,False,False,False,True,False,False,False
6464,26,0,0,0,15,-1.0,0,9,True,False,False,False,False,False,False,False,False
6465,23,0,1,1,8,0.0,1,9,True,False,True,False,False,False,False,False,False
6466,27,0,0,0,1,-86.0,0,2,True,False,False,False,False,False,True,False,False
6467,39,0,0,0,2,0.0,0,2,True,False,False,False,False,True,False,False,False
6468,35,0,0,0,13,-1.0,0,7,True,False,False,False,False,False,True,False,False
6469,29,0,0,0,1,-1.0,1,1,True,False,False,True,False,False,False,False,False
6470,30,1,0,0,9,-1.0,1,4,True,False,False,True,False,False,False,False,False
6471,41,0,0,0,6,-1.0,0,3,True,False,False,False,False,False,False,False,False
6472,32,0,0,0,1,-1.0,0,10,True,False,False,True,False,False,False,False,False
6473,48,0,0,0,12,-24.0,0,6,True,True,False,True,False,False,False,False,False
6474,39,0,0,0,2,-120.0,0,6,True,False,False,False,False,True,False,False,False
6475,52,0,0,0,0,-1.0,1,6,True,True,False,True,False,False,False,False,False
6476,31,0,1,0,3,0.0,1,1,True,False,False,False,False,False,False,False,False
6477,22,0,0,3,1,-1.0,1,5,True,False,True,False,False,True,False,False,False
6478,56,0,0,0,4,-50.0,1,3,True,True,False,True,False,False,False,False,False
6479,46,0,0,0,0,0.0,0,1,False,True,False,True,False,True,False,False,False
6480,52,0,0,0,23,-62.0,1,7,False,True,False,False,False,True,False,False,False
6481,29,0,0,0,7,-1.0,1,4,True,False,False,False,False,False,False,False,False
6482,22,0,0,0,0,-2.0,0,7,False,False,True,False,False,False,False,False,False
6483,32,0,0,0,1,-47.0,0,1,True,False,False,False,False,False,True,False,False
6484,39,0,0,0,8,-1.0,0,4,True,False,False,False,False,False,False,False,False
6485,35,0,0,0,9,-1.0,0,6,True,False,False,False,False,False,False,False,False
6486,26,0,0,0,1,0.0,0,1,True,False,False,True,False,False,False,False,False
6487,27,0,0,0,1,0.0,0,2,True,False,False,False,False,False,False,False,False
6488,27,0,0,0,5,-28.0,1,10,True,False,False,False,False,False,False,False,False
6489,34,0,0,0,10,22.0,1,9,False,False,False,False,False,True,False,False,False
6490,47,0,0,0,21,-124.0,1,9,True,True,False,False,False,False,False,False,False
6491,27,0,0,0,2,104.0,0,2,True,False,False,True,False,False,False,False,False
6492,27,0,0,0,6,1026.0,0,6,True,False,False,False,False,False,True,False,False
6493,32,0,0,0,0,0.0,1,1,False,False,False,True,False,False,False,False,False
6494,28,0,0,0,8,407.0,1,8,True,False,False,True,False,False,True,False,False
6495,25,0,0,1,5,-1.0,1,9,True,False,False,False,False,False,False,False,False
6496,22,0,0,1,2,-1.0,1,5,True,False,True,True,False,True,False,False,False
6497,43,0,0,0,4,-55.0,0,2,True,False,False,True,False,True,False,False,False
6498,52,0,0,0,7,-1.0,1,9,True,True,False,False,False,False,False,False,False
6499,21,0,0,0,2,0.0,1,10,True,False,True,False,False,False,False,False,False
6500,28,0,1,0,11,-1.0,1,9,True,False,False,False,False,False,False,False,False
6501,21,0,0,0,1,34.0,1,9,True,False,True,False,False,False,False,False,False
6502,26,0,0,0,0,-1.0,0,6,True,False,False,False,False,False,True,False,False
6503,23,0,1,0,4,-1.0,1,4,True,False,True,True,False,True,False,False,False
6504,39,0,0,0,3,,0,1,True,False,False,True,False,False,True,False,False
6505,31,0,0,0,1,-1.0,0,1,True,False,False,True,False,False,False,False,False
6506,34,0,0,0,1,-1.0,0,5,True,False,False,True,False,True,False,False,False
6507,32,0,0,0,0,-1.0,0,4,True,False,False,True,False,False,False,False,False
6508,50,0,0,0,0,-3.0,1,3,False,True,False,True,False,True,False,False,False
6509,27,0,0,0,1,-1.0,0,5,True,False,False,True,False,False,False,False,False
6510,26,0,1,0,4,-1.0,0,3,False,False,False,False,False,False,False,False,False
6511,27,1,0,0,4,-1.0,1,5,True,False,False,False,False,False,False,False,False
6512,29,0,0,0,0,0.0,1,3,True,False,False,False,False,True,False,False,False
6513,30,0,0,0,11,-214.0,1,10,True,False,False,True,False,True,False,False,False
6514,58,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
6515,27,2,0,0,14,0.0,1,10,True,False,False,False,False,False,False,False,False
6516,28,0,0,0,5,0.0,1,5,True,False,False,False,False,False,False,False,False
6517,24,0,5,1,15,-1.0,1,10,True,False,True,False,False,False,False,False,False
6518,45,0,0,0,1,121.0,1,1,True,True,False,False,False,False,False,False,False
6519,50,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
6520,30,0,0,0,15,-4.0,1,9,False,False,False,False,False,False,False,False,False
6521,25,0,0,0,1,37.0,1,3,True,False,False,False,False,False,True,False,False
6522,46,0,0,0,0,-1.0,0,1,True,True,False,False,False,False,True,False,False
6523,43,0,0,0,0,-1.0,1,1,True,False,False,False,False,True,False,False,False
6524,24,0,0,0,0,-1.0,1,2,True,False,True,False,False,True,False,False,False
6525,34,0,0,0,10,-1.0,0,7,True,False,False,False,False,False,False,False,False
6526,56,0,0,0,2,-108.0,0,1,True,True,False,False,False,False,True,False,False
6527,26,0,0,0,2,-1.0,0,2,True,False,False,False,False,True,False,False,False
6528,31,0,0,0,0,-1.0,0,1,True,False,False,False,False,True,False,False,False
6529,23,0,0,3,1,-24.0,1,3,True,False,True,False,False,False,False,False,False
6530,39,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
6531,50,0,0,0,4,-1.0,1,1,True,True,False,False,False,False,False,False,False
6532,22,0,0,0,0,-1.0,0,6,False,False,True,True,False,False,False,False,False
6533,25,0,0,0,0,-1.0,0,2,False,False,False,True,False,False,False,False,False
6534,21,0,1,0,2,-1.0,0,9,False,False,True,False,False,False,False,False,False
6535,20,0,0,0,1,-1.0,0,4,True,False,True,False,False,True,False,False,False
6536,54,0,0,0,12,0.0,1,5,True,True,False,True,False,False,False,False,False
6537,27,0,0,0,2,-1.0,1,6,False,False,False,False,False,False,False,False,False
6538,45,0,0,0,5,-4.0,1,5,True,True,False,False,False,True,False,False,False
6539,34,3,1,0,13,-1.0,1,7,True,False,False,False,False,False,False,False,False
6540,55,0,0,0,0,-1.0,0,1,False,True,False,False,False,True,False,False,False
6541,24,0,0,0,0,-1.0,0,2,True,False,True,True,False,False,False,False,False
6542,20,0,0,1,0,0.0,1,10,True,False,True,False,False,False,False,False,False
6543,37,0,0,0,5,0.0,1,5,True,False,False,True,False,False,False,False,False
6544,34,0,0,0,1,-21.0,0,1,False,False,False,True,False,True,False,False,False
6545,41,0,0,0,2,-26.0,1,6,False,False,False,False,False,False,False,False,False
6546,21,0,0,0,1,-1.0,1,6,True,False,True,False,False,False,False,False,False
6547,22,0,0,0,3,-1.0,1,3,True,False,True,False,False,False,False,False,False
6548,24,0,0,0,0,0.0,0,8,True,False,True,False,False,False,False,False,False
6549,42,0,0,0,8,-1.0,0,4,True,False,False,False,False,True,False,False,False
6550,23,0,0,0,0,-1.0,1,4,False,False,True,True,False,False,False,False,False
6551,40,0,0,0,1,-73.0,0,1,False,False,False,False,False,False,False,False,False
6552,19,3,0,0,2,-43.0,1,9,True,False,True,False,False,False,False,False,False
6553,20,0,0,0,0,-1.0,0,4,True,False,True,True,False,True,False,False,False
6554,44,0,0,0,0,-1.0,1,1,False,False,False,False,False,True,False,False,False
6555,20,0,0,0,0,-1.0,0,4,True,False,True,True,False,False,False,False,False
6556,27,0,0,0,5,-1.0,0,5,True,False,False,True,False,False,False,False,False
6557,20,0,0,0,0,-1.0,1,10,True,False,True,True,False,True,False,False,False
6558,20,0,0,0,0,-3.0,0,6,True,False,True,False,False,False,False,False,False
6559,28,0,0,0,1,-1.0,1,4,True,False,False,False,False,True,False,False,False
6560,29,0,0,0,9,0.0,1,7,True,False,False,False,False,False,False,False,False
6561,21,0,0,0,0,-1.0,1,9,True,False,True,False,False,False,False,False,False
6562,45,0,0,0,4,114.0,1,3,True,True,False,True,False,False,False,False,False
6563,24,0,0,0,2,-1.0,1,6,False,False,True,False,False,False,False,False,False
6564,60,0,0,0,15,-38.0,1,4,True,True,False,False,False,False,False,False,False
6565,43,1,0,0,8,34.0,1,4,True,False,False,False,False,False,False,False,False
6566,21,0,0,0,0,-3.0,1,4,True,False,True,False,False,False,False,False,True
6567,24,0,0,0,0,0.0,0,5,False,False,True,False,False,False,False,False,False
6568,23,0,1,0,3,-1.0,1,5,True,False,True,False,False,False,False,False,False
6569,27,0,0,0,0,0.0,0,4,True,False,False,False,False,True,False,False,False
6570,24,0,0,0,0,-2.0,0,4,True,False,True,False,False,True,False,False,False
6571,31,0,1,0,6,27.0,1,6,True,False,False,True,False,False,False,False,False
6572,22,0,0,0,0,-5.0,1,4,True,False,True,False,False,False,False,False,False
6573,46,0,0,0,4,-56.0,0,6,False,True,False,False,False,False,False,False,False
6574,53,0,0,0,3,-241.0,0,9,True,True,False,True,False,False,False,False,False
6575,54,0,0,0,0,0.0,0,1,True,True,False,False,False,True,False,False,False
6576,37,0,0,0,5,-36.0,1,2,False,False,False,False,False,True,False,False,False
6577,35,0,0,0,7,-1.0,1,6,False,False,False,False,False,False,False,False,False
6578,53,0,0,0,0,-1.0,0,5,False,True,False,False,False,False,False,False,False
6579,26,0,0,0,9,-1.0,1,4,True,False,False,True,False,False,False,False,False
6580,48,0,0,0,7,-1.0,1,4,True,True,False,True,False,False,False,False,False
6581,63,0,0,0,22,272.0,1,9,True,True,False,True,False,False,False,False,False
6582,56,0,0,0,2,-1.0,1,1,False,True,False,True,False,False,False,False,False
6583,25,0,0,0,6,0.0,1,7,True,False,False,False,False,False,False,False,False
6584,49,0,0,0,0,0.0,0,1,False,True,False,False,False,True,False,False,False
6585,34,0,0,0,0,-1.0,1,2,True,False,False,True,False,True,False,False,False
6586,21,0,0,0,0,-1.0,1,6,True,False,True,True,False,False,False,False,False
6587,23,0,0,0,0,-3.0,1,6,True,False,True,False,False,True,False,False,False
6588,57,0,0,0,0,-2.0,0,1,True,True,False,False,False,True,False,False,False
6589,29,0,1,0,8,-91.0,1,5,True,False,False,False,False,True,False,False,False
6590,34,0,0,0,0,212.0,0,2,False,False,False,False,False,False,False,False,True
6591,25,0,0,0,5,-1.0,1,10,True,False,False,False,False,True,False,False,False
6592,42,0,0,0,1,-1.0,0,5,False,False,False,False,False,False,False,False,False
6593,51,0,0,0,1,0.0,0,5,True,True,False,False,False,False,False,False,False
6594,26,0,0,0,7,,0,7,True,False,False,False,False,False,False,False,False
6595,31,0,1,0,5,0.0,0,2,True,False,False,True,False,False,False,False,True
6596,34,0,1,0,9,,0,8,True,False,False,False,False,False,False,False,False
6597,53,0,0,0,13,-1.0,0,5,True,True,False,True,False,False,False,False,False
6598,43,0,0,0,6,0.0,0,7,False,False,False,False,False,False,False,False,False
6599,34,0,0,0,0,-3.0,0,1,True,False,False,False,False,False,False,False,False
6600,27,0,0,0,2,0.0,1,5,False,False,False,False,False,True,False,False,False
6601,51,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,False,False,False
6602,26,0,0,0,1,-1.0,0,4,True,False,False,True,False,True,False,False,False
6603,47,0,0,0,5,-1.0,0,6,True,True,False,False,False,False,False,False,False
6604,22,0,0,1,0,-1.0,0,4,True,False,True,False,False,True,False,False,False
6605,36,0,0,0,0,0.0,0,2,False,False,False,False,False,True,False,False,False
6606,36,0,0,0,1,0.0,0,3,False,False,False,True,False,False,True,False,False
6607,41,0,0,0,4,-3.0,1,3,True,False,False,False,False,True,False,False,False
6608,37,0,0,0,2,,0,2,True,False,False,True,False,False,False,False,False
6609,21,0,0,0,2,-34.0,0,4,True,False,True,False,False,False,False,False,False
6610,25,0,3,1,6,-1.0,0,6,True,False,False,True,False,False,False,False,False
6611,27,0,0,0,1,284.0,1,4,True,False,False,False,False,False,True,False,False
6612,31,0,0,0,2,-1.0,1,3,False,False,False,False,False,False,True,False,False
6613,24,0,0,1,7,-97.0,1,8,True,False,True,True,False,False,False,False,False
6614,33,0,0,0,0,-2.0,0,1,True,False,False,True,False,True,False,False,False
6615,46,0,0,0,5,,0,5,True,True,False,False,False,True,False,False,False
6616,44,0,0,0,3,0.0,1,2,False,False,False,False,False,True,False,False,False
6617,46,0,0,0,0,-1.0,1,2,True,True,False,False,False,True,False,False,False
6618,28,0,0,0,1,-1.0,0,2,False,False,False,False,False,False,False,False,False
6619,28,1,0,0,5,-1.0,1,5,True,False,False,False,False,False,False,False,False
6620,66,0,0,0,5,-1.0,1,2,True,True,False,False,False,False,False,False,False
6621,20,0,0,0,0,0.0,0,3,True,False,True,True,False,True,False,False,False
6622,27,0,0,0,2,-1.0,0,3,True,False,False,False,False,False,False,False,False
6623,24,0,0,0,0,-1.0,0,4,False,False,True,False,False,False,False,False,True
6624,25,0,0,0,3,-1.0,1,3,True,False,False,False,False,False,False,False,False
6625,31,0,0,0,8,-31.0,0,9,True,False,False,True,False,True,False,False,False
6626,39,0,0,0,1,7.0,0,5,False,False,False,False,False,False,False,False,False
6627,41,0,0,0,7,0.0,1,4,False,False,False,False,False,False,False,False,False
6628,26,0,0,0,0,-1.0,0,2,True,False,False,False,False,False,False,False,False
6629,25,0,0,0,2,-27.0,1,5,True,False,False,True,False,False,False,False,False
6630,35,0,0,0,5,,0,2,True,False,False,False,False,False,False,False,False
6631,55,0,0,0,0,-1.0,0,1,True,True,False,True,False,False,True,False,False
6632,22,0,0,0,2,0.0,1,9,True,False,True,False,False,False,False,False,False
6633,29,0,0,0,2,0.0,1,2,False,False,False,True,False,False,False,False,True
6634,25,0,0,0,7,0.0,1,9,True,False,False,False,False,False,False,False,False
6635,50,0,0,0,18,171.0,1,6,True,True,False,True,False,True,False,False,False
6636,27,0,0,0,2,,0,2,False,False,False,True,False,True,False,False,False
6637,50,0,0,0,5,-1.0,1,1,True,True,False,False,False,False,True,False,False
6638,20,0,0,0,0,-1.0,1,6,False,False,True,True,False,True,False,False,False
6639,56,0,0,0,5,-1.0,0,7,True,True,False,True,False,True,False,False,False
6640,25,0,0,0,5,-1.0,1,8,True,False,False,False,False,False,False,False,False
6641,48,0,0,0,1,-1.0,0,1,False,True,False,False,False,False,False,False,False
6642,21,0,0,0,1,-1.0,0,9,True,False,True,False,False,False,False,False,False
6643,31,0,0,0,2,0.0,1,1,True,False,False,True,False,True,False,False,False
6644,35,0,0,0,0,-1.0,0,2,True,False,False,True,False,True,False,False,False
6645,25,0,0,0,6,-1.0,1,7,True,False,False,True,False,False,True,False,False
6646,34,0,0,0,2,-1.0,1,3,True,False,False,False,False,False,False,False,False
6647,32,0,0,0,0,-1.0,0,7,True,False,False,False,False,False,False,False,False
6648,33,0,0,0,1,-90.0,0,2,True,False,False,True,False,False,True,False,False
6649,31,0,0,0,1,0.0,1,3,False,False,False,False,False,False,False,False,False
6650,29,0,0,0,6,67.0,1,6,True,False,False,False,False,False,False,False,False
6651,25,0,0,0,2,-96.0,0,8,True,False,False,False,False,False,False,False,False
6652,26,0,0,0,13,31.0,0,8,True,False,False,True,False,False,False,False,False
6653,44,0,0,0,0,-1.0,0,1,False,False,False,True,False,False,True,False,False
6654,31,0,0,0,11,0.0,1,7,True,False,False,True,False,False,False,False,False
6655,28,0,0,0,3,-1.0,1,2,True,False,False,True,False,False,False,False,False
6656,47,0,0,0,1,-61.0,0,1,False,True,False,False,False,False,True,False,False
6657,27,0,1,0,10,-1.0,1,9,False,False,False,False,False,False,False,False,False
6658,24,0,0,2,0,-1.0,1,9,True,False,True,False,False,False,False,False,False
6659,49,0,0,0,0,-1.0,0,1,True,True,False,False,False,True,False,False,False
6660,40,0,0,0,0,0.0,0,2,False,False,False,False,False,True,False,False,False
6661,22,0,0,0,4,-12.0,0,6,True,False,True,True,False,False,False,False,False
6662,28,0,0,0,5,-1.0,1,2,True,False,False,False,False,False,False,False,False
6663,51,0,0,0,1,-98.0,0,1,False,True,False,False,False,True,False,False,False
6664,24,0,0,0,2,-1.0,1,6,True,False,True,False,False,False,False,False,False
6665,49,0,0,0,1,-26.0,0,1,True,True,False,True,False,True,False,False,False
6666,33,0,0,0,0,-1.0,1,7,True,False,False,True,False,True,False,False,False
6667,34,0,0,0,6,74.0,1,3,True,False,False,False,False,False,False,False,False
6668,30,0,0,1,8,-42.0,1,8,True,False,False,True,False,False,False,False,False
6669,44,0,0,0,0,-1.0,1,7,True,False,False,False,False,True,False,False,False
6670,41,0,0,3,12,0.0,1,6,True,False,False,False,False,False,False,False,False
6671,46,0,0,0,0,-1.0,0,1,True,True,False,False,False,True,False,False,False
6672,57,0,0,0,2,-1.0,0,1,True,True,False,True,False,False,False,False,False
6673,44,0,0,0,1,-31.0,0,3,False,False,False,True,False,True,False,False,False
6674,32,0,0,0,0,0.0,0,9,True,False,False,False,False,False,False,False,False
6675,36,0,0,0,1,-1.0,0,9,True,False,False,True,False,False,False,False,False
6676,30,0,0,0,1,-1.0,0,8,True,False,False,True,False,False,False,False,False
6677,28,0,0,0,0,-1.0,0,2,True,False,False,True,False,False,False,False,False
6678,31,0,0,0,3,-1.0,1,4,True,False,False,True,False,True,False,False,False
6679,29,1,0,0,8,-1.0,1,10,True,False,False,False,False,False,False,False,False
6680,21,0,0,0,1,-1.0,0,5,True,False,True,True,False,False,False,False,False
6681,23,1,0,0,5,24.0,1,8,True,False,True,False,False,False,False,False,False
6682,27,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,False,False,True
6683,25,0,0,0,4,-30.0,0,9,True,False,False,False,False,True,False,False,False
6684,49,0,0,0,25,-1.0,1,10,False,True,False,False,False,False,False,False,False
6685,35,0,0,0,2,-1.0,0,5,True,False,False,False,False,False,False,False,True
6686,35,0,0,0,0,-1.0,1,2,True,False,False,False,False,False,True,False,False
6687,25,0,0,0,1,-1.0,1,8,False,False,False,True,False,False,False,False,False
6688,32,1,0,0,2,15.0,1,7,True,False,False,True,False,False,True,False,False
6689,35,0,0,0,9,-1.0,0,6,True,False,False,False,False,False,False,False,False
6690,33,0,0,0,4,,0,3,True,False,False,True,False,True,False,False,False
6691,38,0,0,0,8,,0,1,True,False,False,False,False,True,False,False,False
6692,32,0,0,0,0,-1.0,0,9,True,False,False,True,False,False,False,False,False
6693,23,0,0,0,0,-1.0,0,4,False,False,True,True,False,False,False,False,False
6694,67,0,0,0,3,,0,2,True,True,False,False,False,False,False,False,False
6695,23,1,1,2,4,-1.0,0,10,True,False,True,False,False,False,False,False,False
6696,26,0,0,0,0,-1.0,0,8,False,False,False,True,False,False,False,False,False
6697,31,0,0,0,9,0.0,1,8,True,False,False,False,False,False,False,False,False
6698,22,0,0,0,0,-1.0,1,4,True,False,True,True,False,False,False,False,False
6699,20,0,0,0,0,-1.0,1,8,False,False,True,False,False,True,False,False,False
6700,24,0,0,0,1,-1.0,0,3,True,False,True,False,False,False,False,False,False
6701,37,0,0,0,0,-1.0,0,7,True,False,False,True,False,False,False,False,False
6702,29,0,0,0,0,-1.0,0,5,True,False,False,False,False,False,False,False,False
6703,34,0,0,0,0,-2.0,0,2,True,False,False,False,False,False,False,False,True
6704,29,0,0,1,9,-1.0,1,7,True,False,False,False,False,False,False,False,False
6705,49,0,0,0,3,-1.0,0,1,True,True,False,False,False,True,False,False,False
6706,31,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
6707,59,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
6708,39,0,0,0,2,-1.0,1,1,True,False,False,True,False,False,False,False,False
6709,23,0,0,1,1,-1.0,0,5,True,False,True,False,False,False,False,False,False
6710,27,0,0,0,3,-1.0,1,1,True,False,False,False,False,False,False,False,False
6711,22,0,0,0,1,-1.0,0,9,True,False,True,False,False,False,False,False,False
6712,21,0,0,0,0,-1.0,1,9,True,False,True,False,False,True,False,False,False
6713,36,0,0,0,0,-1.0,0,1,True,False,False,False,False,False,False,False,False
6714,30,0,0,1,10,-8.0,1,6,True,False,False,False,False,False,False,False,False
6715,31,0,0,0,3,0.0,0,7,True,False,False,True,False,True,False,False,False
6716,29,0,0,0,0,-3.0,0,3,False,False,False,True,False,False,True,False,False
6717,47,0,0,0,5,-1.0,1,1,True,True,False,True,False,False,False,False,True
6718,25,0,0,0,7,258.0,0,10,True,False,False,False,False,False,False,False,False
6719,26,0,0,0,0,-1.0,0,2,True,False,False,False,False,True,False,False,False
6720,24,0,0,0,0,-1.0,0,4,True,False,True,True,False,False,False,False,False
6721,43,0,0,0,1,-3.0,0,1,True,False,False,False,False,False,False,False,True
6722,27,1,2,0,11,-1.0,0,9,True,False,False,False,False,False,False,False,False
6723,28,0,0,0,4,-1.0,0,4,True,False,False,False,False,True,False,False,False
6724,33,0,0,0,0,-1.0,0,2,False,False,False,False,False,False,False,False,True
6725,54,0,0,0,3,-1.0,1,3,True,True,False,False,False,True,False,False,False
6726,57,0,0,0,0,-1.0,0,1,True,True,False,True,False,True,False,False,False
6727,54,0,0,0,11,-127.0,1,9,True,True,False,False,False,True,False,False,False
6728,30,0,0,0,2,-1.0,0,2,True,False,False,False,False,False,False,False,False
6729,27,0,0,0,0,-1.0,0,1,True,False,False,True,False,False,False,False,True
6730,31,0,0,0,4,0.0,0,8,False,False,False,False,False,False,False,False,False
6731,29,0,0,0,0,-1.0,0,3,True,False,False,False,False,True,False,False,False
6732,29,0,0,0,0,-2.0,1,2,False,False,False,True,False,False,True,False,False
6733,33,0,0,0,2,-5.0,0,3,True,False,False,True,False,False,True,False,False
6734,22,0,0,0,0,-1.0,0,4,True,False,True,True,False,False,False,False,False
6735,28,0,0,0,2,-75.0,0,3,True,False,False,False,False,False,False,False,False
6736,35,0,0,0,0,-1.0,1,8,True,False,False,True,False,False,False,False,False
6737,29,0,0,0,2,-1.0,1,1,True,False,False,False,False,False,False,False,False
6738,30,0,1,0,14,-1.0,0,7,True,False,False,False,False,False,False,False,False
6739,44,0,0,0,1,-45.0,0,2,False,False,False,True,False,False,False,False,False
6740,27,0,0,0,2,-1.0,1,10,True,False,False,False,False,False,False,False,False
